Search_image,Target_image,Matched,Matching_percentage
REGN10933_6XDG.pdby90.jpg,REGN10933_6XDG.pdby90.tga,Matched,3.0
REGN10987_6XDG.pdb.jpg,REGN10987_6XDG.pdb.tga,Matched,3.0
REGN10987_6XDG.pdbx90.jpg,REGN10987_6XDG.pdbx90.tga,Matched,3.0
REGN10987_6XDG.pdby90.jpg,REGN10987_6XDG.pdby90.tga,Matched,1.2
S2A4_7JVC.pdb.jpg,S2A4_7JVC.pdb.tga,Matched,2.6
S2A4_7JVC.pdbx90.jpg,S2A4_7JVC.pdbx90.tga,Matched,1.7999999999999998
S2A4_7JVC.pdby90.jpg,S2A4_7JVC.pdby90.tga,Matched,4.0
S2E12_7K4N.pdb.jpg,S2E12_7K4N.pdb.tga,Matched,2.0
S2E12_7K4N.pdbx90.jpg,S2E12_7K4N.pdbx90.tga,Matched,1.4
S2E12_7K4N.pdby90.jpg,S2E12_7K4N.pdby90.tga,Matched,1.7999999999999998
S2H13_7JV6.pdb.jpg,Ab2-4_6XEY.pdbx90.tga,Not Matched,0.8
S2H13_7JV6.pdbx90.jpg,S2H13_7JV6.pdbx90.tga,Matched,2.6
S2H13_7JV6.pdby90.jpg,S2H13_7JV6.pdby90.tga,Matched,3.0
S2H14_7JX3.pdb.jpg,S2H14_7JX3.pdb.tga,Matched,3.4000000000000004
S2H14_7JX3.pdbx90.jpg,S2H14_7JX3.pdbx90.tga,Matched,2.0
S2H14_7JX3.pdby90.jpg,LY-CoV481_7KMI.pdb.tga,Not Matched,1.2
S2M11_7K43.pdb.jpg,S2M11_7K43.pdb.tga,Matched,2.0
S2M11_7K43.pdbx90.jpg,S2M11_7K43.pdbx90.tga,Matched,1.4
S2M11_7K43.pdby90.jpg,S2M11_7K43.pdby90.tga,Matched,3.6
S304_7JX3.pdb.jpg,S304_7JX3.pdb.tga,Matched,4.4
S304_7JX3.pdbx90.jpg,S304_7JX3.pdbx90.tga,Matched,3.0
S304_7JX3.pdby90.jpg,S304_7JX3.pdby90.tga,Matched,4.8
S309_7JX3.pdb.jpg,S309_7JX3.pdb.tga,Matched,3.8
S309_7JX3.pdbx90.jpg,S309_7JX3.pdbx90.tga,Matched,3.4000000000000004
S309_7JX3.pdby90.jpg,S309_7JX3.pdby90.tga,Matched,3.2
SR4_7C8V.pdb.jpg,SR4_7C8V.pdb.tga,Matched,1.4
SR4_7C8V.pdbx90.jpg,BD-629_7CH5.pdbx90.tga,Not Matched,1.2
SR4_7C8V.pdby90.jpg,SR4_7C8V.pdby90.tga,Matched,1.7999999999999998
STE90-C11_7B3O.pdb.jpg,STE90-C11_7B3O.pdb.tga,Matched,2.2
STE90-C11_7B3O.pdbx90.jpg,STE90-C11_7B3O.pdbx90.tga,Matched,1.6
STE90-C11_7B3O.pdby90.jpg,STE90-C11_7B3O.pdby90.tga,Matched,1.4
Sb16_7KGK.pdb.jpg,Sb16_7KGK.pdb.tga,Matched,1.2
Sb16_7KGK.pdbx90.jpg,Sb16_7KGK.pdbx90.tga,Matched,2.6
Sb16_7KGK.pdby90.jpg,Sb16_7KGK.pdby90.tga,Matched,4.2
Sb23_7A29.pdb.jpg,Sb23_7A29.pdb.tga,Matched,2.8000000000000003
Sb23_7A29.pdbx90.jpg,Sb23_7A29.pdbx90.tga,Matched,3.2
