Search_image,Target_image,Matched,Matching_percentage
CB6_7C01.pdbx90.jpg,CB6_7C01.pdbx90.tga,Matched,33.55817875210793
CB6_7C01.pdby90.jpg,CB6_7C01.pdby90.tga,Matched,24.84984984984985
CC12.1_6XC3.pdb.jpg,CC12.1_6XC3.pdb.tga,Matched,22.808378588052754
CC12.1_6XC3.pdbx90.jpg,CC12.1_6XC3.pdbx90.tga,Matched,21.384136858475895
CC12.1_6XC3.pdby90.jpg,CC12.1_6XC3.pdby90.tga,Matched,29.02033271719039
CC12.3_6XC4.pdb.jpg,CC12.3_6XC4.pdb.tga,Matched,20.89041095890411
CC12.3_6XC4.pdbx90.jpg,CC12.3_6XC4.pdbx90.tga,Matched,32.62752646775746
CC12.3_6XC4.pdby90.jpg,CC12.3_6XC4.pdby90.tga,Matched,22.407045009784735
COVA1-16_7JMW.pdb.jpg,COVA1-16_7JMW.pdb.tga,Matched,37.2579395817196
COVA1-16_7JMW.pdbx90.jpg,COVA1-16_7JMW.pdbx90.tga,Matched,22.613065326633166
COVA1-16_7JMW.pdby90.jpg,COVA1-16_7JMW.pdby90.tga,Matched,28.81818181818182
COVA2-04_7JMO.pdb.jpg,COVA2-04_7JMO.pdb.tga,Matched,42.76190476190476
COVA2-04_7JMO.pdbx90.jpg,COVA2-04_7JMO.pdbx90.tga,Matched,18.146718146718147
COVA2-04_7JMO.pdby90.jpg,COVA2-04_7JMO.pdby90.tga,Matched,28.584392014519054
COVA2-39_7JMP.pdb.jpg,COVA2-39_7JMP.pdb.tga,Matched,32.86219081272085
COVA2-39_7JMP.pdbx90.jpg,COVA2-39_7JMP.pdbx90.tga,Matched,28.140214216163585
COVA2-39_7JMP.pdby90.jpg,COVA2-39_7JMP.pdby90.tga,Matched,42.88747346072187
CR3014-C8_7KZB.pdb.jpg,CR3014-C8_7KZB.pdb.tga,Matched,30.052724077328648
CR3014-C8_7KZB.pdbx90.jpg,CR3014-C8_7KZB.pdbx90.tga,Matched,22.881921280853902
CR3014-C8_7KZB.pdby90.jpg,CR3014-C8_7KZB.pdby90.tga,Matched,21.292217327459618
CR3022_6YLA.pdb.jpg,CR3022_6YLA.pdb.tga,Matched,42.5287356321839
CR3022_6YLA.pdbx90.jpg,CR3022_6YLA.pdbx90.tga,Matched,22.621902478017585
CR3022_6YLA.pdby90.jpg,CR3022_6YLA.pdby90.tga,Matched,20.47244094488189
CT-P59_7CM4.pdb.jpg,CT-P59_7CM4.pdb.tga,Matched,21.2882096069869
CT-P59_7CM4.pdbx90.jpg,CT-P59_7CM4.pdbx90.tga,Matched,24.014336917562723
CT-P59_7CM4.pdby90.jpg,CT-P59_7CM4.pdby90.tga,Matched,32.89738430583501
CV07-250_6XKQ.pdb.jpg,CV07-250_6XKQ.pdb.tga,Matched,23.96972245584525
